,M1,M2
193,0.000172297679654179,5.319676899872827e-08
194,0.00015877492061954802,4.3026339456514683e-08
195,0.00014679119853737053,3.6685567090096154e-08
196,0.00017094884532656857,5.173713777991036e-08
197,0.00015372064056890436,4.005110535503667e-08
198,0.00015874477107436622,4.5045716163080306e-08
199,0.00014221033125723948,3.5471132105549434e-08
200,0.00015583466223024277,4.356981868380757e-08
201,0.00015213837803364983,3.8833213840733086e-08
202,0.00014116412945730882,3.423433223686769e-08
203,0.00014460402584148994,3.721184873621746e-08
204,0.00015406686870960668,4.2593221396071214e-08
205,0.00014722494472058626,3.618292760973561e-08
206,0.00013772722559508838,3.232981262103935e-08
207,0.00015557377096681098,4.354280658823457e-08
208,0.00015334394607676417,4.184586317264722e-08
209,0.00013859481298152462,3.284190514624473e-08
210,0.0001518659397966113,3.963247534675153e-08
211,0.00016521519626910735,4.998004330498618e-08
212,0.00014851953985518592,4.039801386192116e-08
213,0.00015118676626002216,4.057559125106286e-08
214,0.0001511802839457484,4.0485679096389884e-08
215,0.0001333788210243439,3.285633820184903e-08
216,0.0001432725955870517,3.724078075962514e-08
217,0.00015140316739073535,3.875422376394077e-08
218,0.00015313871028240124,4.145666626151514e-08
219,0.00013343818189695544,3.149697306744076e-08
220,0.0001487603517009179,3.8630157180643245e-08
221,0.00015022168368002348,3.7572783391086615e-08
222,0.000159390347590956,4.2216665059015256e-08
223,0.00014578381926661776,3.7786215530608646e-08
224,0.0001619992226132025,4.5497112636342425e-08
225,0.00014601134875679418,3.698488497304153e-08
226,0.00014890237033874184,3.8489692004131844e-08
227,0.00015759146100726047,4.377276663434934e-08
228,0.0001519828846244463,4.172836569827444e-08
229,0.00015954564247032152,4.2935245311849165e-08
230,0.00016798375198943624,4.752451042557869e-08
231,0.00015669992670698196,4.3895308209750824e-08
232,0.00015842559813065315,4.4741839405862695e-08
233,0.00015222877680583718,4.141816090375367e-08
234,0.00014440671909294301,3.793019926895514e-08
235,0.00015874438098130078,4.393929103501095e-08
236,0.00015224391472863692,4.259026229622713e-08
237,0.00014822794934948822,3.8782997928631826e-08
238,0.00015225054635738673,3.882337738367289e-08
239,0.00014768630996069183,3.931891513706133e-08
240,0.0001625163922060815,4.3918245056149614e-08
241,0.00013868757664744596,3.26253007008317e-08
242,0.00017441789579755092,5.281319267414487e-08
243,0.00015898146519165596,4.422280747042824e-08
244,0.00013498313503043695,3.2642851583309986e-08
245,0.00016373830979116686,4.682802696568853e-08
246,0.00015417341167494561,4.355612982418066e-08
247,0.00014822413428269675,3.786342097841556e-08
248,0.00014528010610414998,3.682624316208565e-08
249,0.00015318036948533148,4.0332294964003527e-08
250,0.0001483451376511021,3.9802807647657754e-08
251,0.00014223154881751144,3.472314022233566e-08
252,0.00015611376351529422,4.1641781467497074e-08
253,0.00016060028138835915,4.3503749568908163e-08
254,0.000159927738531169,4.4528029398684657e-08
255,0.00012361833456350866,2.5648631959254104e-08
256,0.00011925726114891354,2.6401749555343387e-08
257,0.0001335608255388007,3.110944598031103e-08
258,0.00012725021670095045,3.04396498495298e-08
259,0.00013495138851110424,3.018354636682493e-08
260,0.00013163981524059315,3.077078616900876e-08
261,0.0001228318212830365,2.47471024855182e-08
262,0.00012518276305009714,2.6859248563770163e-08
263,0.0001287930243183012,3.112454185840647e-08
264,0.00011895535862090011,2.540006245988019e-08
265,0.00012822520730110517,2.962608336587767e-08
266,0.00012413304794207063,2.603719410193781e-08
267,0.00013443182013597241,3.226998653278347e-08
268,0.00013684025080851396,3.33854772927299e-08
269,0.00012426821032755694,2.865355127157039e-08
270,0.00013558954829676745,3.1208746215007366e-08
271,0.00014084876933926913,3.4226653500941556e-08
272,0.00013233955333102513,3.061658005528848e-08
273,0.00013603505251150798,3.2355289149365926e-08
274,0.0001381069269805763,3.204558401954705e-08
275,0.0001250012334661587,2.7960395991890904e-08
276,0.00013615010230596362,3.270811797409591e-08
277,0.00012563825923750122,2.6832532305755084e-08
278,0.00012220817528845124,2.833991443719953e-08
279,0.00012444979712694437,2.787368280549598e-08
280,0.00013087466441963217,3.013101210388298e-08
281,0.00011683716087194305,2.5266131001469845e-08
282,0.00013417527373812794,3.123991618104054e-08
283,0.00013096730459080476,3.073943560154987e-08
284,0.00013139073892881047,2.9604941996188687e-08
285,0.0001284758932713505,2.635007738924318e-08
286,0.00013062789601631352,2.9560334776396314e-08
287,0.00013331841219355864,2.990324525240701e-08
288,0.00012936763833325016,3.146826233654173e-08
289,0.00014235784559551862,3.5856602310903596e-08
290,0.00012325389953934184,2.698079562980841e-08
291,0.00012841661171297743,2.8948503298031676e-08
292,0.00013502779853465373,3.230291285341047e-08
293,0.00012636806457280505,2.8434384986184514e-08
294,0.00011958580477336632,2.614697689586478e-08
295,0.00012853568682090464,3.0841955905897986e-08
296,0.00012518768766566594,2.6401150441133754e-08
297,0.00013337846993748736,3.2279173097079094e-08
298,0.00013427611115540068,3.304056194786366e-08
299,0.00014350186883368727,3.5874251662222096e-08
300,0.00012906593987129013,2.9670296098925678e-08
301,0.00012378571893511373,2.677283757834893e-08
302,0.0001284556525557058,2.9332109335133667e-08
303,0.00012737781434555073,2.966841005551535e-08
304,0.00012824292827779733,2.8626567569093945e-08
305,0.0001382195357200498,3.252280619520423e-08
306,0.00012759171293301257,3.0915912523470744e-08
307,0.0001294810917191863,2.957174131022261e-08
308,0.00013411672089052408,3.398510792812561e-08
309,0.00011898526054711021,2.5194401282812184e-08
310,0.00014259997055496667,3.6883296525150675e-08
311,0.00013169458739053047,2.811764402197466e-08
312,0.0001244865349675451,2.6276237891865203e-08
313,0.00011784983613164243,2.487419276868327e-08
314,0.00012002355535599134,2.600985937408742e-08
315,0.00013882963147537417,3.130144807566288e-08
316,0.0001197784939454851,2.434002092808402e-08
317,0.00013244757279345313,3.028103358082757e-08
318,0.0001313808791805185,3.018418709260572e-08
319,0.00013163746741284374,2.9130841662424257e-08
320,0.00013317136161771268,3.17308194844731e-08
321,0.00012245387121394494,2.719488133754114e-08
322,0.00013719075197756128,3.228142325719233e-08
323,0.0001316678777102119,2.9694348168318135e-08
324,0.00012202366596305458,2.5602473298044764e-08
325,0.00012593524171691786,2.74350054899335e-08
326,0.00012907794850740268,2.9228703574420314e-08
327,0.00013136492526602019,2.8582557917891756e-08
328,0.00012866796099597136,2.809367446852894e-08
329,0.0001253123554288136,2.8775310158981583e-08
330,0.00013133745044558644,3.184505014634294e-08
331,0.0001315029478272878,3.143716960105903e-08
332,0.00012298441473943515,2.782372710372659e-08
333,0.00012980560082470277,2.779675229925732e-08
334,0.00012772777736418835,2.851163822282623e-08
335,0.00012292675419723075,2.6040099086845433e-08
336,0.00013010751172381075,2.935691972332293e-08
337,0.00012220515158975183,2.6460287736289066e-08
338,0.00012695400087885694,2.874636567718289e-08
339,0.00012750640567476765,2.893888631078423e-08
340,0.000130402607337126,2.9864821193189775e-08
341,0.0001216633598488714,2.573679751905325e-08
342,0.0001249916655566482,2.6607182362033895e-08
343,0.00011992732601811122,2.4812914564297136e-08
344,0.00011802470751392031,2.617622237914596e-08
345,0.0001268704335593638,2.8838743451824416e-08
346,0.0001372161075587272,3.232873815448331e-08
347,0.0001240138029254683,2.592372842453273e-08
348,0.000123914605283667,2.8818064518955316e-08
349,0.00013394621242159672,3.3452400419932494e-08
350,0.00012618758770197594,2.8533521844456613e-08
351,0.00012778610911444723,2.8009034573831093e-08
352,0.00012423976420098095,2.687868168403373e-08
353,0.00012521997712646826,2.803943256184118e-08
354,0.00012527159469637994,2.7971572705534485e-08
355,0.00012916092231222124,3.090302495323621e-08
356,0.00011946859710132317,2.4906080143668627e-08
357,0.0001289965991469927,2.9488269340657473e-08
358,0.00012556605113024947,2.6966059354572707e-08
359,0.0001296306769649395,3.049922467612056e-08
360,0.00013210830350060003,2.8981406607451822e-08
361,0.00013502882034909362,3.00987457758862e-08
362,0.00013028536383715623,3.109666527133852e-08
363,0.00013323390298911655,3.0201423761994234e-08
364,0.0001280014349907681,3.104388050598832e-08
365,0.0001212758791503949,2.6372638934424686e-08
366,0.00012532258842712767,2.7345903864205936e-08
367,0.00012394446449812412,2.7828439940052677e-08
368,0.00012646049228418665,2.9005976810282945e-08
369,0.00012815474595123354,2.9541232302811725e-08
370,0.00012822027011975918,2.927482693529582e-08
371,0.00012657456448725646,2.9984664865110184e-08
372,0.0001283560304253595,2.858259622355649e-08
373,0.00013290069221062536,3.0323798823658824e-08
374,0.00013262272390428267,3.1173447386984165e-08
375,0.0001233739071719712,2.775810470009413e-08
376,0.00013576866437884396,3.133300142142754e-08
377,0.00012997198594762936,3.018509457931179e-08
378,0.0001420804910113467,3.4848488894305504e-08
379,0.00013215872934210887,3.3781866855129e-08
380,0.00012592367698552865,2.7013243750106993e-08
381,0.00012892039701332806,2.8982068892349484e-08
382,0.00012868655614668776,2.9925975271309174e-08
383,0.00013072623551026028,3.064665609798175e-08
384,0.00012996879652634602,2.7802531407176083e-08
385,0.00011936598522697544,2.4080405964501413e-08
386,0.00012735992632524964,2.7903047813286754e-08
387,0.00013370895792913466,3.372933852164742e-08
388,0.0001302716479364896,2.8539481977186858e-08
389,0.00013964013936716384,3.342936039098371e-08
390,0.00013126399563075306,3.061650807572529e-08
391,0.0001388371347266241,3.2024481535110914e-08
392,0.00012621056080089167,2.621130697578409e-08
393,0.00013341909901424582,3.036560103676061e-08
394,0.0001239434175181182,2.5794161530846282e-08
395,0.00011918159473704418,2.5596428770544804e-08
396,0.00012404762376193635,2.7087316490520788e-08
397,0.00012433289602334927,2.647113195014015e-08
398,0.00011924991812005203,2.6190770884171317e-08
399,0.0001313471558709146,2.994686978437783e-08
400,0.0001257634917599311,2.8182497698828794e-08
